,close,high,low,p_change,open,pre_close,volume,date,date_week,key,atr21,atr14,n1_high,n2_low,signal,keep,benchmark_profit,trend_profit
2015-08-06,246.13,255.0,236.12,-8.885,249.54,270.13,14623754,20150806,3,512,12.067042706978475,12.860557417658615,286.65,236.12,0.0,0.0,-0.09304347297124546,-0.0
2015-08-07,242.51,243.73,238.39,-1.4709999999999999,243.58,246.13,5073390,20150807,4,513,13.855493369980433,15.377816428637468,286.65,236.12,,0.0,-0.014816904992881786,-0.0
2015-08-10,241.14,242.97,236.05,-0.565,238.15,242.51,4185860,20150810,0,514,13.512266699982206,14.671440904819129,286.65,236.05,,0.0,-0.005665268951548874,-0.0
2015-08-11,237.37,239.3,234.44,-1.5630000000000002,237.15,241.14,4264939,20150811,1,515,13.017515181802,13.791248784176572,286.65,234.44,,0.0,-0.01575757249630408,-0.0
2015-08-12,238.17,239.77,232.74,0.337,235.0,237.37,3739157,20150812,2,516,12.597741074365452,13.072415612953023,286.65,232.74,,0.0,0.003364599212271069,0.0
2015-08-13,242.51,246.48,239.12,1.8219999999999998,239.86,238.17,4689182,20150813,3,517,12.280673703968594,12.544093531225954,286.65,232.74,,0.0,0.018058242235581834,0.0
2015-08-14,243.15,247.93,241.77,0.264,247.24,242.51,4364810,20150814,4,518,12.051521549062358,12.172881060395829,286.65,232.74,,0.0,0.0026355902090814086,0.0
2015-08-17,254.99,256.59,250.51,4.869,255.56,243.15,7176690,20150817,0,519,12.235928680965781,12.427163585676386,286.65,232.74,,0.0,0.047545791853401784,0.0
2015-08-18,260.72,260.95,253.56,2.247,255.38,254.99,4195035,20150818,1,520,12.741753346332528,13.143541774252869,286.65,232.74,,0.0,0.022222705826109683,0.0
2015-08-19,255.25,260.65,255.02,-2.0980000000000003,260.33,260.72,3604282,20150819,2,521,12.097957587575028,12.14573620435249,286.65,232.74,,0.0,-0.02120357748453128,-0.0
2015-08-20,242.18,254.56,241.9,-5.12,252.06,255.25,4905757,20150820,3,522,12.709052352340937,13.035638043772162,286.65,232.74,,0.0,-0.05256220571855469,-0.0
2015-08-21,230.77,243.8,230.51,-4.711,236.0,242.18,6590234,20150821,4,523,13.80277486576449,14.596219637935874,286.65,230.51,0.0,0.0,-0.04825970780973239,-0.0
2015-08-24,218.87,231.4,195.0,-5.157,202.79,230.77,9581585,20150824,0,524,16.837068059785906,18.940723686211093,286.65,195.0,0.0,0.0,-0.052943597260493996,-0.0
2015-08-25,220.03,230.9,219.12,0.53,230.52,218.87,4327294,20150825,1,525,16.37733459980537,17.985960528049617,286.65,195.0,,0.0,0.005285954436055731,0.0
2015-08-26,224.84,228.0,215.51,2.186,227.93,220.03,4963042,20150826,2,526,16.023940545277608,17.253165790976336,286.65,195.0,,0.0,0.02162513744182455,0.0
2015-08-27,242.99,244.75,230.81,8.072000000000001,231.0,224.84,7655959,20150827,3,527,16.814491404797828,18.248743685512828,286.65,195.0,,0.0,0.07763125209652205,0.0
2015-08-28,248.48,251.45,241.57,2.259,241.86,242.99,5513673,20150828,4,528,17.704992186179847,19.363577860777788,286.65,195.0,,0.0,0.022342069169980584,0.0
2015-08-31,249.06,254.95,245.51,0.233,245.62,248.48,4700232,20150831,0,529,17.18272016925441,18.37643414600742,273.5,195.0,,0.0,0.002331471892625547,0.0
2015-09-01,238.63,246.0,236.97,-4.188,240.34,249.06,5454765,20150901,1,530,16.66701833568582,17.460909593206424,271.09,195.0,,0.0,-0.0427795960878774,-0.0
2015-09-02,247.69,247.88,239.78,3.7969999999999997,245.3,238.63,4629174,20150902,2,531,15.995471214259839,16.370121647445572,271.09,195.0,,0.0,0.037263729058204534,0.0
2015-09-03,245.57,252.08,245.0,-0.856,252.06,247.69,4194772,20150903,3,532,15.764064740236222,15.980772094452835,271.09,195.0,,0.0,-0.00859592528837461,-0.0
2015-09-04,241.93,244.09,238.2,-1.482,240.89,245.57,3689153,20150904,4,533,15.193695218396565,15.115335815192458,271.0,195.0,,0.0,-0.0149336108592587,-0.0
2015-09-08,248.17,249.16,244.05,2.5789999999999997,245.05,241.93,3138231,20150908,1,534,14.276995653087782,13.78129103983346,271.0,195.0,,0.0,0.025465567083496784,0.0
2015-09-09,248.91,254.25,248.3,0.298,252.05,248.17,3390788,20150909,2,535,14.09908695735253,13.586452234522335,271.0,195.0,,0.0,0.0029773901451106356,0.0
2015-09-10,248.48,250.72,245.33,-0.17300000000000001,247.23,248.91,2709024,20150910,3,536,13.307351779411388,12.493591936586023,271.0,195.0,,0.0,-0.0017290259439267305,-0.0
2015-09-11,250.24,250.24,244.73,0.708,247.64,248.48,2350844,20150911,4,537,12.598501617646717,11.562446345041224,271.0,195.0,,0.0,0.007058097956569442,0.0
2015-09-14,253.19,254.25,249.67,1.179,251.1,250.24,2890851,20150914,0,538,11.9777287433152,10.790120165702398,271.0,195.0,,0.0,0.011719737662373504,0.0
2015-09-15,253.57,254.6,249.5,0.15,252.75,253.19,2933466,20150915,1,539,11.35248067574109,10.031437476942077,271.0,215.51,,0.0,0.00149972401619607,0.0
2015-09-16,262.25,262.88,252.88,3.423,253.04,253.57,4417081,20150916,2,540,11.229527887037355,10.0272458133498,271.0,215.51,,0.0,0.03365832824089047,0.0
2015-09-17,262.07,265.5,260.69,-0.069,263.96,262.25,3585812,20150917,3,541,11.29320717003396,10.28094637156983,265.5,230.81,,0.0,-0.000686603627827893,-0.0
2015-09-18,260.62,263.82,257.5,-0.5529999999999999,257.96,262.07,3763064,20150918,4,542,10.841097427303598,9.752820188693851,265.5,236.97,,0.0,-0.0055482359318187085,-0.0
2015-09-21,264.2,271.57,255.8,1.374,263.98,260.62,6120155,20150921,0,543,11.289179479366906,10.555110830201336,271.57,236.97,,0.0,0.013642984371464948,0.0
2015-09-22,260.94,262.65,255.87,-1.234,259.03,264.2,3664353,20150922,1,544,10.87925407215173,10.051762719507822,271.57,236.97,,0.0,-0.012415896250622931,-0.0
2015-09-23,261.06,262.08,257.58,0.046,261.95,260.94,2600778,20150923,2,545,10.492049156501567,9.594194356906772,271.57,238.2,,0.0,0.0004597701230417844,0.0
2015-09-24,263.12,263.45,256.21,0.789,259.53,261.06,3448191,20150924,3,546,10.196408324092333,9.28030177598587,271.57,238.2,,0.0,0.007859935920157879,0.0
2015-09-25,256.91,266.91,256.15,-2.36,266.61,263.12,3773392,20150925,4,547,10.247643930993034,9.477594872521093,271.57,238.2,,0.0,-0.023884372870542434,-0.0
2015-09-28,248.43,259.79,246.61,-3.301,257.35,256.91,4901057,20150928,0,548,10.816949028175486,10.41524888951828,271.57,244.05,,0.0,-0.03356471329654066,-0.0
2015-09-29,246.65,254.73,245.46,-0.716,250.46,248.43,3703154,20150929,1,549,10.874499116523166,10.55321570424917,271.57,244.73,,0.0,-0.007190788033971168,-0.0
2015-09-30,248.4,252.4,242.34,0.71,252.0,246.65,4929582,20150930,2,550,10.800453742293788,10.48745361034928,271.57,242.34,,0.0,0.007070022379576433,0.0
2015-10-01,239.88,248.5,237.13,-3.43,247.51,248.4,4572964,20151001,3,551,10.852230674812535,10.60512646230271,271.57,237.13,0.0,0.0,-0.034901551759014784,-0.0
2015-10-02,247.57,247.7,234.93,3.2060000000000004,235.6,239.88,4423982,20151002,4,552,11.09020970437503,10.987109600662345,271.57,234.93,,0.0,0.03155457200288516,0.0
2015-10-05,246.15,249.84,244.13,-0.574,248.84,247.57,3689865,20151005,0,553,10.987463367613667,10.850161653907369,271.57,234.93,,0.0,-0.005752264098984569,-0.0
2015-10-06,241.46,243.03,235.58,-1.905,240.0,246.15,5235897,20151006,1,554,11.078603061466966,11.002140100053046,271.57,234.93,,0.0,-0.01923727829996829,-0.0
2015-10-07,231.96,237.7,229.12,-3.9339999999999997,236.63,241.46,6813959,20151007,2,555,11.619639146788149,11.805854753379302,271.57,229.12,0.0,0.0,-0.040138884896001495,-0.0
2015-10-08,226.72,230.72,221.31,-2.259,230.08,231.96,6133216,20151008,3,556,12.395126497080131,12.91840745292872,271.57,221.31,0.0,0.0,-0.02284916706586957,-0.0
2015-10-09,220.69,224.37,218.36,-2.66,220.93,226.72,6158370,20151009,4,557,12.504660451891025,13.009286459204887,271.57,218.36,0.0,0.0,-0.0269567740823018,-0.0
2015-10-12,215.58,223.0,215.27,-2.315,222.99,220.69,3836303,20151012,0,558,12.408782228991837,12.801381597977564,271.57,215.27,0.0,0.0,-0.023426931506586077,-0.0
2015-10-13,219.25,222.52,211.13,1.702,213.28,215.58,5171535,20151013,1,559,12.316165662719854,12.61319738491389,271.57,211.13,,0.0,0.016880560898809956,0.0
2015-10-14,216.88,220.95,215.43,-1.081,220.67,219.25,3104446,20151014,2,560,11.698332420654411,11.667437733592037,271.57,211.13,,0.0,-0.010868426061882392,-0.0
2015-10-15,221.31,221.73,213.7,2.043,216.43,216.88,2844233,20151015,3,561,11.364847655140373,11.182446035779764,271.57,211.13,,0.0,0.020220228373910472,0.0
2015-10-16,227.01,230.48,222.87,2.576,223.04,221.31,4334493,20151016,4,562,11.568043322854889,11.504786564342469,271.57,211.13,,0.0,0.02542963581021924,0.0
2015-10-19,228.1,231.15,224.94,0.48,226.5,227.01,2507895,20151019,0,563,11.410948475322632,11.282815022430148,271.57,211.13,,0.0,0.004790059915802521,0.0
2015-10-20,213.03,228.6,202.0,-6.607,227.72,228.1,14900047,20151020,1,564,12.791771341202395,13.325106352772794,271.57,202.0,,0.0,-0.06835112842823034,-0.0
2015-10-21,210.09,214.81,208.8,-1.38,211.99,213.03,4183471,20151021,2,565,13.383428492002173,14.121758839069745,271.57,202.0,,0.0,-0.013896990526575925,-0.0
2015-10-22,211.72,215.75,209.4,0.7759999999999999,211.56,210.09,2825159,20151022,3,566,12.744025901820155,13.08552432719378,271.57,202.0,,0.0,0.0077286366542507435,0.0
2015-10-23,209.09,215.35,207.69,-1.242,215.0,211.72,4235462,20151023,4,567,12.28184172892741,12.36212108356794,271.57,202.0,,0.0,-0.012499865706455079,-0.0
2015-10-26,215.26,215.88,210.0,2.951,211.38,209.09,3391438,20151026,0,568,11.699856117206735,11.497838272425547,271.57,202.0,,0.0,0.02908181855282048,0.0
2015-10-27,210.35,217.1,207.51,-2.281,214.84,215.26,3519449,20151027,1,569,11.508051015642486,11.24345983610214,271.57,202.0,,0.0,-0.023073789799622317,-0.0
2015-10-28,212.96,213.45,208.3,1.2409999999999999,211.31,210.35,2728593,20151028,2,570,11.094591832402253,10.672331857955177,271.57,202.0,,0.0,0.01233154461027162,0.0
2015-10-29,211.63,213.748,210.64,-0.625,211.75,212.96,1805032,20151029,3,571,10.394901665820232,9.702420943561156,271.57,202.0,,0.0,-0.006264887774439224,-0.0
2015-10-30,206.93,211.63,203.89,-2.221,210.4,211.63,4438901,20151030,4,572,10.274456059836576,9.618098151086338,271.57,202.0,,0.0,-0.022458895048624843,-0.0
2015-11-02,213.79,215.8,207.22,3.315,208.92,206.93,3927944,20151102,0,573,10.120414599851433,9.479685064274827,266.91,202.0,,0.0,0.03261365298857917,0.0
2015-11-03,208.35,214.44,207.75,-2.545,213.85,213.79,8332486,20151103,1,574,9.88310418168312,9.217060389038183,266.91,202.0,,0.0,-0.02577486694385412,-0.0
2015-11-04,231.63,232.74,225.2,11.174000000000001,227.0,208.35,12726366,20151104,2,575,10.707367437893753,10.514785670499768,266.91,202.0,,0.0,0.10592191312037169,0.0
2015-11-05,231.77,234.58,229.19,0.06,230.58,231.63,4496843,20151105,3,576,12.11851585263069,12.610147581099804,266.91,202.0,,0.0,0.0006042296256341454,0.0
2015-11-06,232.36,233.359,229.5,0.255,230.7,231.77,2445293,20151106,4,577,11.36765077511881,11.443327903619831,259.79,202.0,,0.0,0.00254239250986359,0.0
2015-11-09,225.33,232.99,224.31,-3.025,232.99,232.36,3850860,20151109,0,578,11.123318886471646,11.074884183137188,254.73,202.0,,0.0,-0.030721898758301704,-0.0
2015-11-10,216.5,223.7,216.08,-3.9189999999999996,223.48,225.33,4617007,20151110,1,579,11.592108078610583,11.768899625385556,252.4,203.89,,0.0,-0.03997544692348559,-0.0
2015-11-11,219.08,219.48,213.63,1.192,217.77,216.5,3347806,20151111,2,580,11.601916435100526,11.759713008667475,249.84,203.89,,0.0,0.011846412472976112,0.0
2015-11-12,212.94,219.0,212.66,-2.803,217.85,219.08,2915900,20151112,3,581,11.123560395545933,11.037084607511813,249.84,203.89,,0.0,-0.028426524029060533,-0.0
2015-11-13,207.19,212.99,206.52,-2.7,212.95,212.94,3430327,20151113,4,582,11.254145814132665,11.2401399931769,249.84,203.89,,0.0,-0.027374189214068943,-0.0
2015-11-16,214.31,214.98,205.8,3.4360000000000004,206.09,207.19,2925395,20151116,0,583,11.065587103756965,10.96545466075331,243.03,203.89,,0.0,0.03378731827419321,0.0
2015-11-17,214.0,216.0,211.4,-0.145,215.2,214.31,2148679,20151117,1,584,10.860533730688156,10.67806070598621,237.7,203.89,,0.0,-0.0014475499247329174,-0.0
2015-11-18,221.07,221.38,212.52,3.304,214.5,214.0,2811900,20151118,2,585,10.678667027898323,10.435652611854714,234.58,203.89,,0.0,0.03250337842516615,0.0
2015-11-19,221.8,226.19,220.3,0.33,220.54,221.07,2504375,20151119,3,586,10.816060934453025,10.669565596940759,234.58,203.89,,0.0,0.0032966814692492025,0.0
2015-11-20,220.01,225.0,213.58,-0.807,223.49,221.8,4400722,20151120,4,587,10.870964485866386,10.769623517348656,234.58,205.8,,0.0,-0.008103075051477232,-0.0
2015-11-23,217.75,219.18,214.68,-1.0270000000000001,217.35,220.01,2526199,20151123,0,588,10.529967714423988,10.283007048368836,234.58,205.8,,0.0,-0.010325384132177344,-0.0
2015-11-24,218.25,221.0,215.0,0.23,215.37,217.75,2480293,20151124,1,589,10.11815246765817,9.711939441919657,234.58,205.8,,0.0,0.0022935789870993646,0.0
2015-11-25,229.64,230.825,220.375,5.218999999999999,221.34,218.25,3990779,20151125,2,590,10.386956788780159,10.160347516330377,234.58,205.8,,0.0,0.05087167057972438,0.0
2015-11-27,231.61,232.25,227.01,0.858,231.06,229.64,1949353,20151127,4,591,10.715415262527426,10.672301180819671,234.58,205.8,,0.0,0.008542057360184636,0.0
2015-11-30,230.26,234.28,229.08,-0.583,231.79,231.61,2659813,20151130,0,592,10.21401387502493,9.942661023377047,234.58,205.8,,0.0,-0.005845817414102317,-0.0
2015-12-01,237.19,238.0,231.05,3.01,231.06,230.26,3733955,20151201,1,593,9.917285340931754,9.54363955359344,238.0,205.8,1.0,0.0,0.029652402473336552,0.0
2015-12-02,231.99,238.6,231.23,-2.1919999999999997,237.0,237.19,2981468,20151202,2,594,9.773895764483418,9.383154279780989,238.6,205.8,,1.0,-0.022167240429801158,-0.022167240429801158
2015-12-03,232.71,237.45,230.0,0.31,235.48,231.99,2939564,20151203,3,595,9.562632513166742,9.12540037581019,238.6,205.8,,1.0,0.0030987758818360666,0.0030987758818360666
2015-12-04,230.38,233.27,227.66,-1.001,232.46,232.71,2573603,20151204,4,596,9.203302284697038,8.656680325702165,238.6,205.8,,1.0,-0.01006292367252962,-0.01006292367252962
2015-12-07,231.13,235.63,226.15,0.326,227.7,230.38,3144223,20151207,0,597,9.228456622451851,8.766456282275207,238.6,205.8,,1.0,0.003250203290237429,0.003250203290237429
2015-12-08,226.72,228.8,224.2,-1.9080000000000001,227.52,231.13,2687636,20151208,1,598,8.951324202228953,8.421595444638509,238.6,211.4,,1.0,-0.019264546846227328,-0.019264546846227328
2015-12-09,224.52,227.5,220.72,-0.97,226.7,226.72,3057753,20151209,2,599,9.083931092935407,8.686716052020033,238.6,212.52,,1.0,-0.00975098586837165,-0.00975098586837165
2015-12-10,227.07,228.49,223.64,1.136,224.71,224.52,2071692,20151210,3,600,8.699028266304918,8.1751539117507,238.6,213.58,,1.0,0.011293549915187098,0.011293549915187098
2015-12-11,217.02,225.75,216.64,-4.426,225.24,227.07,3268726,20151211,4,601,8.736389333004473,8.299800056850609,238.6,213.58,,1.0,-0.04526882479712415,-0.04526882479712415
2015-12-14,218.58,220.92,214.87,0.7190000000000001,217.51,217.02,2831518,20151214,0,602,9.051263030004062,8.81982671593719,238.6,214.68,,1.0,0.007162565056465812,0.007162565056465812
2015-12-15,221.09,222.22,218.0,1.148,221.82,218.58,2244424,20151215,1,603,8.701148209094608,8.33718315381224,238.6,214.87,,1.0,0.01141777818860068,0.01141777818860068
2015-12-16,234.51,234.88,220.73,6.07,222.1,221.09,5104341,20151216,2,604,9.391952917358736,9.398892066637277,238.6,214.87,,1.0,0.05892837246322062,0.05892837246322062
2015-12-17,233.39,237.76,229.815,-0.478,233.94,234.51,3298638,20151217,3,605,10.053593561235218,10.368373124418975,238.6,214.87,,1.0,-0.004787356867218872,-0.004787356867218872
2015-12-18,230.46,235.9,229.29,-1.255,232.89,233.39,3014170,20151218,4,606,9.740539601122926,9.86725670782978,238.6,214.87,,1.0,-0.012633562447261347,-0.012633562447261347
2015-12-21,232.56,235.83,231.08,0.9109999999999999,231.69,230.46,1953174,20151221,0,607,9.286854182839022,9.184955813452476,238.6,214.87,,1.0,0.009070944664751937,0.009070944664751937
2015-12-22,229.95,236.55,229.63,-1.122,234.99,232.56,1961495,20151222,1,608,9.071685620762748,8.882961704992148,238.6,214.87,,1.0,-0.01128636226468768,-0.01128636226468768
2015-12-23,229.7,233.45,228.13,-0.109,232.18,229.95,1554979,20151223,2,609,8.730623291602498,8.407900144326527,238.6,214.87,,1.0,-0.0010877842908803123,-0.0010877842908803123
2015-12-24,230.57,231.88,228.28,0.379,230.56,229.7,710277,20151224,3,610,8.264202992365906,7.766846791749656,238.6,214.87,,1.0,0.003780394273469258,0.003780394273469258
2015-12-28,228.95,231.98,225.54,-0.703,231.49,230.57,1901304,20151228,0,611,8.098366356696278,7.589933886183035,238.6,214.87,,1.0,-0.007050864865417483,-0.007050864865417483
2015-12-29,237.19,237.72,229.547,3.5989999999999998,230.06,228.95,2406290,20151229,1,612,8.105151233360253,7.667676034691964,238.6,214.87,,1.0,0.035357868615750486,0.035357868615750486
2015-12-30,238.09,243.63,235.67,0.379,236.6,237.19,3697921,20151230,2,613,8.702864757600237,8.60265256339971,243.63,214.87,,1.0,0.0037872457319559315,0.0037872457319559315
2015-12-31,240.01,243.45,238.37,0.8059999999999999,238.51,238.09,2715038,20151231,3,614,8.48078614327294,8.290298888279747,243.63,214.87,,1.0,0.008031835689815602,0.008031835689815602
2016-01-04,223.41,231.38,219.0,-6.916,230.72,240.01,6827146,20160104,0,615,9.445260130248126,9.73025903650911,243.63,214.87,,1.0,-0.07167194074996266,-0.07167194074996266
2016-01-05,223.43,226.89,220.0,0.009000000000000001,226.36,223.41,3186752,20160105,1,616,10.40569102749829,11.100891164974554,243.63,214.87,,1.0,8.951750073123969e-05,8.951750073123969e-05
2016-01-06,219.04,220.05,215.98,-1.965,220.0,223.43,3779128,20160106,2,617,10.135173661362082,10.611439009644611,243.63,215.98,,1.0,-0.01984380435125628,-0.01984380435125628
2016-01-07,215.65,218.44,213.67,-1.548,214.19,219.04,3554251,20160107,3,618,10.101066964874619,10.497913808358662,243.63,213.67,0.0,1.0,-0.015597638446286506,-0.015597638446286506
2016-01-08,211.0,220.44,210.77,-2.156,217.86,215.65,3628058,20160108,4,619,10.061879058976924,10.387525300577506,243.63,210.77,0.0,0.0,-0.021798589617785656,-0.0
2016-01-11,207.85,214.45,203.0,-1.493,214.01,211.0,4091422,20160111,0,620,10.297162780888112,10.689188593833835,243.63,203.0,0.0,0.0,-0.015041467777420063,-0.0
2016-01-12,209.97,213.74,205.31,1.02,211.6,207.85,3091917,20160112,1,621,10.127420709898283,10.387963447989325,243.63,203.0,,0.0,0.010147997670911613,0.0
2016-01-13,200.31,212.65,200.0,-4.601,212.01,209.97,4126416,20160113,2,622,10.35674609990753,10.689568321590748,243.63,200.0,0.0,0.0,-0.047098496831670854,-0.0
2016-01-14,206.18,210.0,193.38,2.93,202.21,200.31,6490579,20160114,3,623,10.926132818097756,11.48029254537865,243.63,193.38,,0.0,0.02888340713035157,0.0
2016-01-15,200.33,202.84,197.56,-2.8369999999999997,198.91,206.18,154714,20160115,4,624,10.412848016452504,10.653586872661496,243.63,193.38,,0.0,-0.028783566874677566,-0.0
2016-01-19,204.72,210.47,200.78,2.191,208.71,200.33,4038676,20160119,1,625,10.347134560411366,10.525108622973296,243.63,193.38,,0.0,0.02167718505797221,0.0
2016-01-20,198.7,201.28,191.25,-2.9410000000000003,199.4,204.72,5838608,20160120,2,626,10.318304145828513,10.459094139910189,243.63,191.25,,0.0,-0.029847042293762224,-0.0
2016-01-21,199.97,203.23,195.02,0.639,201.55,198.7,3166159,20160121,3,627,10.262094678025917,10.357881587922158,243.63,191.25,,0.0,0.0063712057391403865,0.0
2016-01-22,202.55,205.5,199.03,1.29,204.8,199.97,3124055,20160122,4,628,9.947358798205382,9.883497376199209,243.63,191.25,,0.0,0.012819414351788176,0.0
2016-01-25,196.38,203.57,195.88,-3.0460000000000003,200.06,202.55,2698739,20160125,0,629,9.742144362004893,9.591031059372646,243.63,191.25,,0.0,-0.030935211907555552,-0.0
2016-01-26,193.56,197.82,188.88,-1.436,196.7,196.38,4964180,20160126,1,630,10.099222147277176,10.134893584789628,243.63,188.88,,0.0,-0.014464015816026334,-0.0
2016-01-27,188.07,193.26,185.77,-2.8360000000000003,192.38,193.56,3617221,20160127,2,631,10.1456564975247,10.198241106817667,243.63,185.77,0.0,0.0,-0.02877330797113101,-0.0
